-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/11/2015 through 12/06/2017 in LST
Location: Latitude  28.6324   Longitude 77.2188 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,RH2M,PRECTOTCORR,WS10M
2015,6,22,23,33.12,20.95,16.0,48.85,0.0,1.84
2015,6,23,0,32.6,20.83,15.88,49.92,0.0,1.77
2015,6,23,1,32.11,20.84,15.92,51.43,0.0,1.58
2015,6,23,2,31.86,20.69,15.75,51.61,0.0,1.26
2015,6,23,3,31.78,20.53,15.59,51.33,0.0,0.92
2015,6,23,4,31.58,20.39,15.45,51.47,0.0,0.69
2015,6,23,5,31.83,20.69,15.75,51.75,0.0,0.72
2015,6,23,6,33.86,19.5,14.6,42.85,0.0,1.14
2015,6,23,7,36.04,18.82,13.99,36.42,0.0,1.42
2015,6,23,8,37.46,18.72,13.89,33.47,42.43,1.35
2015,6,23,9,38.51,18.88,14.05,31.97,11.32,1.26
2015,6,23,10,39.66,18.7,13.9,29.72,0.87,1.26
2015,6,23,11,40.78,18.2,13.48,27.14,0.0,1.41
2015,6,23,12,41.72,17.43,12.85,24.6,0.0,1.76
2015,6,23,13,42.28,16.73,12.3,22.85,0.0,2.14
2015,6,23,14,42.37,16.11,11.81,21.83,0.0,2.33
2015,6,23,15,41.91,15.5,11.36,21.52,0.0,2.36
2015,6,23,16,40.98,14.99,11.0,21.89,0.0,2.35
2015,6,23,17,39.67,15.02,11.02,23.52,0.0,2.07
2015,6,23,18,37.31,19.21,14.5,35.1,0.0,1.42
2015,6,23,19,36.0,18.69,13.94,36.29,0.0,1.53
2015,6,23,20,35.11,18.01,13.34,36.52,0.01,1.69
2015,6,23,21,34.31,17.92,13.26,37.97,0.01,1.75
2015,6,23,22,33.76,17.38,12.81,37.84,0.06,1.69
2015,6,23,23,33.39,17.24,12.67,38.2,0.32,1.51
2015,6,24,0,33.2,16.65,12.21,37.21,0.36,1.24
2015,6,24,1,33.01,16.47,12.07,37.17,0.29,0.91
2015,6,24,2,32.71,17.14,12.61,39.47,0.2,0.54
2015,6,24,3,32.12,17.17,12.64,40.9,0.14,0.54
2015,6,24,4,31.23,17.05,12.53,42.67,0.37,0.94
2015,6,24,5,31.06,18.04,13.35,45.91,0.8,1.16
2015,6,24,6,33.21,16.17,11.82,36.06,3.36,0.99
2015,6,24,7,35.48,15.09,11.01,29.64,6.46,0.49
2015,6,24,8,36.98,15.39,11.22,27.83,0.62,1.17
2015,6,24,9,38.37,15.82,11.53,26.51,0.6,1.55
2015,6,24,10,39.45,16.07,11.73,25.43,0.48,1.75
2015,6,24,11,39.94,16.11,11.77,24.84,0.27,1.67
2015,6,24,12,40.07,16.04,11.73,24.56,0.21,1.37
2015,6,24,13,40.06,16.04,11.74,24.58,0.17,1.01
2015,6,24,14,39.72,16.08,11.77,25.08,0.08,1.16
2015,6,24,15,38.73,16.03,11.74,26.37,0.06,2.37
2015,6,24,16,37.32,16.14,11.82,28.66,0.03,3.65
2015,6,24,17,35.74,16.62,12.2,32.25,0.06,4.65
2015,6,24,18,33.89,17.44,12.84,37.61,0.05,5.52
2015,6,24,19,32.09,18.35,13.6,44.07,0.22,6.01
2015,6,24,20,30.84,18.87,14.05,48.89,0.68,5.78
2015,6,24,21,30.05,19.02,14.17,51.6,0.97,5.39
2015,6,24,22,29.59,18.8,13.98,52.27,1.38,4.93
2015,6,24,23,29.16,18.5,13.73,52.62,3.18,4.53
2015,6,25,0,28.64,18.34,13.58,53.62,7.08,4.26
2015,6,25,1,28.05,18.35,13.61,55.6,17.44,3.96
2015,6,25,2,27.42,18.69,13.91,58.94,47.13,3.67
2015,6,25,3,26.53,19.86,14.98,66.84,76.61,3.23
2015,6,25,4,25.66,21.38,16.43,77.11,85.16,2.79
2015,6,25,5,25.5,21.88,16.95,80.3,81.39,2.94
2015,6,25,6,26.03,21.99,17.06,78.34,72.08,3.34
2015,6,25,7,26.97,22.34,17.42,75.68,55.89,3.53
2015,6,25,8,28.19,22.12,17.19,69.56,42.43,3.82
2015,6,25,9,29.18,22.06,17.11,65.4,33.92,3.8
2015,6,25,10,29.84,22.26,17.33,63.76,43.11,3.73
2015,6,25,11,30.11,22.57,17.67,63.98,61.61,3.84
2015,6,25,12,30.14,22.91,18.05,65.19,76.16,3.98
2015,6,25,13,30.01,23.16,18.33,66.65,70.12,4.06
2015,6,25,14,29.88,23.2,18.4,67.38,52.05,4.06
2015,6,25,15,29.75,23.18,18.37,67.77,29.58,3.93
2015,6,25,16,29.52,23.23,18.43,68.89,16.68,3.55
2015,6,25,17,29.25,23.79,19.07,72.36,10.99,2.62
2015,6,25,18,28.38,24.55,19.99,79.73,7.27,1.65
2015,6,25,19,27.75,24.61,20.05,82.98,3.9,1.3
2015,6,25,20,27.65,24.05,19.38,80.75,0.7,1.05
2015,6,25,21,27.5,23.53,18.75,78.88,0.01,0.77
2015,6,25,22,27.13,23.02,18.17,78.16,0.0,0.88
2015,6,25,23,26.45,22.61,17.72,79.34,0.0,1.37
2015,6,26,0,25.85,22.09,17.18,79.7,0.0,1.89
2015,6,26,1,25.41,21.42,16.48,78.48,0.0,2.24
2015,6,26,2,25.04,20.69,15.76,76.73,0.0,2.41
2015,6,26,3,24.75,20.01,15.11,74.87,0.0,2.54
2015,6,26,4,24.52,19.38,14.51,72.92,0.0,2.73
2015,6,26,5,25.54,19.03,14.19,67.15,0.0,3.5
2015,6,26,6,27.74,18.55,13.76,57.26,0.0,4.93
2015,6,26,7,31.14,17.54,12.91,44.2,0.0,6.05
2015,6,26,8,33.6,16.8,12.31,36.71,0.0,6.55
2015,6,26,9,35.42,16.56,12.12,32.67,0.0,6.12
2015,6,26,10,37.01,16.06,11.73,28.98,0.0,5.77
2015,6,26,11,38.13,15.34,11.21,26.06,0.0,5.59
2015,6,26,12,38.94,14.56,10.67,23.74,0.0,5.55
2015,6,26,13,39.26,14.12,10.37,22.67,0.0,5.47
2015,6,26,14,39.3,13.83,10.17,22.18,0.0,5.56
2015,6,26,15,38.98,13.75,10.13,22.47,0.0,5.7
2015,6,26,16,38.1,14.0,10.29,23.92,0.0,5.73
2015,6,26,17,36.59,14.85,10.89,27.48,0.0,5.06
2015,6,26,18,33.39,16.94,12.45,37.48,0.0,3.32
2015,6,26,19,31.69,17.12,12.58,41.71,0.0,3.52
2015,6,26,20,31.03,17.27,12.69,43.72,0.0,3.83
2015,6,26,21,30.43,17.82,13.14,46.86,0.0,4.24
2015,6,26,22,29.99,18.86,14.04,51.33,0.0,4.98
2015,6,26,23,29.48,20.31,15.36,57.78,0.0,5.4
2015,6,27,0,28.93,21.69,16.73,64.89,0.71,5.5
2015,6,27,1,28.27,22.69,17.8,71.66,0.71,5.14
2015,6,27,2,27.67,23.25,18.43,76.78,0.71,4.74
2015,6,27,3,27.12,23.49,18.69,80.4,0.0,4.44
2015,6,27,4,26.65,23.55,18.77,83.01,0.0,4.4
2015,6,27,5,26.82,23.6,18.82,82.44,0.0,4.73
2015,6,27,6,28.76,22.84,17.96,70.34,0.0,5.69
2015,6,27,7,31.2,21.14,16.15,55.08,0.0,5.9
2015,6,27,8,33.53,20.39,15.41,46.13,0.0,5.51
2015,6,27,9,35.63,19.96,15.01,40.0,0.0,5.34
2015,6,27,10,37.38,19.57,14.65,35.47,0.0,5.31
2015,6,27,11,38.64,19.08,14.21,32.13,0.0,5.53
2015,6,27,12,39.45,18.61,13.81,29.88,0.0,5.9
2015,6,27,13,39.83,18.18,13.44,28.48,0.0,6.27
2015,6,27,14,39.86,17.8,13.13,27.77,0.0,6.45
2015,6,27,15,39.53,17.39,12.8,27.55,0.0,6.33
2015,6,27,16,38.7,17.17,12.62,28.4,0.0,6.08
2015,6,27,17,37.31,17.32,12.74,30.92,0.0,5.36
2015,6,27,18,34.47,18.84,14.02,39.77,0.0,3.24
2015,6,27,19,32.78,19.29,14.41,44.95,0.0,3.11
2015,6,27,20,32.1,19.51,14.6,47.36,0.0,3.21
2015,6,27,21,31.43,19.86,14.91,50.27,0.0,3.33
2015,6,27,22,30.86,20.36,15.38,53.57,0.0,3.61
2015,6,27,23,30.33,20.9,15.89,57.03,0.0,4.04
2015,6,28,0,29.71,21.21,16.19,60.2,0.02,4.23
2015,6,28,1,29.05,21.24,16.23,62.68,0.02,4.2
2015,6,28,2,28.38,21.21,16.21,65.09,0.02,3.79
2015,6,28,3,27.73,21.18,16.18,67.49,0.0,3.23
2015,6,28,4,27.14,21.17,16.15,69.78,0.0,2.75
2015,6,28,5,27.7,21.24,16.22,67.86,0.0,3.17
2015,6,28,6,29.65,21.16,16.12,60.29,0.0,3.2
2015,6,28,7,33.11,19.44,14.47,44.53,0.0,4.04
2015,6,28,8,35.56,18.58,13.71,36.85,0.0,4.21
2015,6,28,9,37.52,18.12,13.31,32.15,0.0,4.48
2015,6,28,10,39.14,17.75,13.01,28.78,0.0,4.71
2015,6,28,11,40.38,17.23,12.59,26.05,0.0,4.87
2015,6,28,12,41.25,16.77,12.25,24.19,0.0,5.0
2015,6,28,13,41.69,16.32,11.9,22.95,0.0,5.12
2015,6,28,14,41.68,15.86,11.56,22.3,0.0,5.19
2015,6,28,15,41.29,15.41,11.23,22.11,0.0,5.08
2015,6,28,16,40.4,15.24,11.1,22.91,0.0,4.75
2015,6,28,17,38.85,16.06,11.71,26.26,0.0,3.64
2015,6,28,18,35.47,19.42,14.48,39.0,0.0,2.28
2015,6,28,19,33.92,19.62,14.65,43.02,0.0,2.25
2015,6,28,20,33.38,19.51,14.55,44.08,0.0,2.06
2015,6,28,21,33.05,18.96,14.07,43.46,0.0,1.83
2015,6,28,22,32.76,18.5,13.67,42.94,0.0,1.66
2015,6,28,23,32.37,18.32,13.52,43.42,0.0,1.58
2015,6,29,0,31.75,18.6,13.75,45.73,18.43,1.61
2015,6,29,1,30.97,19.47,14.56,50.59,18.43,1.66
2015,6,29,2,30.53,19.9,14.98,53.36,18.43,1.4
2015,6,29,3,29.29,20.69,15.73,60.17,0.0,1.59
2015,6,29,4,27.88,20.17,15.18,63.07,0.0,2.58
2015,6,29,5,27.9,19.13,14.17,58.89,0.0,4.78
2015,6,29,6,29.11,19.24,14.24,55.21,0.0,6.54
2015,6,29,7,31.18,19.66,14.61,50.32,0.0,6.86
2015,6,29,8,33.57,19.57,14.53,43.75,0.0,5.68
2015,6,29,9,35.76,19.27,14.26,38.03,0.0,3.95
2015,6,29,10,37.33,19.16,14.17,34.67,0.0,2.49
2015,6,29,11,38.43,19.03,14.07,32.41,0.0,1.45
2015,6,29,12,39.17,18.88,13.95,30.85,0.0,0.77
2015,6,29,13,39.55,18.75,13.84,29.97,0.0,0.5
2015,6,29,14,39.55,18.61,13.72,29.7,0.0,0.48
2015,6,29,15,39.28,18.42,13.56,29.77,0.0,0.52
2015,6,29,16,38.63,18.2,13.37,30.4,0.0,0.47
2015,6,29,17,37.57,18.24,13.41,32.3,0.0,0.5
2015,6,29,18,35.97,20.21,15.25,40.06,0.0,0.76
2015,6,29,19,34.37,20.95,15.97,45.83,0.0,1.41
2015,6,29,20,33.3,20.58,15.55,47.42,0.0,1.92
2015,6,29,21,32.3,20.58,15.5,50.02,0.0,2.28
2015,6,29,22,31.5,20.69,15.61,52.7,0.0,2.73
2015,6,29,23,30.79,20.96,15.87,55.77,0.0,3.2
2015,6,30,0,29.22,22.65,17.68,67.9,186.63,2.9
2015,6,30,1,27.58,24.49,19.72,83.17,186.63,2.74
2015,6,30,2,26.98,24.59,19.84,86.63,186.63,2.64
2015,6,30,3,26.67,24.53,19.77,87.9,0.0,2.39
2015,6,30,4,26.49,24.42,19.65,88.31,0.0,2.01
2015,6,30,5,26.97,24.2,19.38,84.71,0.0,1.87
2015,6,30,6,28.51,23.03,18.04,72.17,0.0,1.77
2015,6,30,7,30.91,21.85,16.78,58.54,0.0,0.7
2015,6,30,8,33.26,20.64,15.55,47.55,0.14,0.64
2015,6,30,9,34.79,20.26,15.18,42.64,0.12,0.97
2015,6,30,10,35.85,20.15,15.09,39.97,0.06,1.07
2015,6,30,11,36.69,20.1,15.05,38.05,0.03,1.11
2015,6,30,12,37.28,20.03,14.99,36.67,0.2,1.06
2015,6,30,13,37.52,19.96,14.94,36.05,0.21,0.92
2015,6,30,14,37.4,19.86,14.85,36.05,1.75,0.83
2015,6,30,15,37.25,19.8,14.8,36.21,2.31,0.73
2015,6,30,16,36.57,19.71,14.73,37.39,0.99,0.59
2015,6,30,17,35.69,19.83,14.84,39.54,0.34,0.28
2015,6,30,18,34.51,21.08,16.13,45.86,0.48,0.27
2015,6,30,19,33.47,21.93,16.91,50.96,0.56,0.75
2015,6,30,20,32.48,21.99,16.95,54.04,0.79,1.3
2015,6,30,21,31.41,21.93,16.89,57.23,1.73,1.76
2015,6,30,22,30.61,21.63,16.56,58.74,1.74,2.04
2015,6,30,23,29.92,21.59,16.53,60.98,2.59,2.17
2015,7,1,0,29.09,22.23,17.21,66.55,57.16,2.28
2015,7,1,1,27.99,23.66,18.76,77.22,55.56,2.41
2015,7,1,2,27.32,24.14,19.33,82.71,54.53,2.35
2015,7,1,3,27.0,24.19,19.39,84.54,1.08,2.17
2015,7,1,4,26.8,23.94,19.1,84.29,0.8,2.02
2015,7,1,5,27.53,23.6,18.7,79.11,0.39,1.94
2015,7,1,6,29.13,22.35,17.3,66.78,0.11,2.45
2015,7,1,7,31.88,20.62,15.55,51.37,0.01,1.91
2015,7,1,8,33.62,20.0,14.94,44.78,0.0,1.23
2015,7,1,9,34.94,20.02,14.97,41.69,0.0,0.76
2015,7,1,10,36.08,20.04,15.0,39.21,0.0,0.58
2015,7,1,11,37.08,20.0,14.98,37.04,0.0,0.68
2015,7,1,12,37.8,19.93,14.92,35.45,0.0,0.91
2015,7,1,13,38.18,19.81,14.82,34.47,0.0,1.23
2015,7,1,14,38.36,19.55,14.58,33.57,0.0,1.55
2015,7,1,15,38.22,19.24,14.31,33.19,0.0,1.78
2015,7,1,16,37.6,18.84,13.96,33.48,0.0,2.0
2015,7,1,17,36.52,18.95,14.06,35.78,0.0,2.05
2015,7,1,18,34.76,20.83,15.88,44.5,0.0,1.63
2015,7,1,19,33.54,21.66,16.68,50.03,0.0,1.73
2015,7,1,20,32.78,21.55,16.55,51.83,0.0,1.87
2015,7,1,21,31.98,21.4,16.36,53.64,0.0,2.02
2015,7,1,22,31.16,21.28,16.21,55.7,0.01,2.16
2015,7,1,23,30.42,21.08,16.01,57.39,0.02,2.35
2015,7,2,0,29.7,21.09,16.02,59.85,1.49,2.53
2015,7,2,1,29.02,21.25,16.19,62.89,1.49,2.61
2015,7,2,2,28.48,21.35,16.28,65.24,1.48,2.5
2015,7,2,3,28.07,21.36,16.3,66.89,0.0,2.33
2015,7,2,4,27.74,21.28,16.21,67.83,0.03,2.21
2015,7,2,5,28.26,21.25,16.18,65.71,0.02,2.65
2015,7,2,6,30.16,20.46,15.4,56.1,0.0,3.22
2015,7,2,7,32.14,19.78,14.74,48.02,0.0,2.96
2015,7,2,8,33.7,19.6,14.57,43.5,0.0,2.56
2015,7,2,9,35.03,19.59,14.56,40.37,0.0,2.15
2015,7,2,10,36.22,19.65,14.62,37.95,0.0,1.88
2015,7,2,11,37.18,19.6,14.6,35.93,0.01,1.85
2015,7,2,12,37.94,19.48,14.5,34.2,0.01,2.05
2015,7,2,13,38.39,19.33,14.38,33.07,0.01,2.4
2015,7,2,14,38.65,19.14,14.22,32.23,0.02,2.83
2015,7,2,15,38.59,18.7,13.85,31.48,0.01,3.24
2015,7,2,16,37.97,18.36,13.55,31.84,0.01,3.65
2015,7,2,17,36.76,18.68,13.83,34.71,0.02,3.66
2015,7,2,18,34.33,20.37,15.37,44.07,0.09,2.51
2015,7,2,19,32.84,20.69,15.66,48.82,0.1,2.53
2015,7,2,20,32.18,20.52,15.5,50.19,0.1,2.7
2015,7,2,21,31.58,20.37,15.34,51.42,0.1,2.83
2015,7,2,22,31.01,20.29,15.26,52.84,0.06,2.91
2015,7,2,23,30.49,20.27,15.24,54.35,0.02,2.96
2015,7,3,0,29.94,20.44,15.42,56.73,2.49,3.01
2015,7,3,1,29.34,20.78,15.75,59.95,2.49,3.16
2015,7,3,2,28.85,21.1,16.08,62.93,2.49,3.35
2015,7,3,3,28.48,21.44,16.4,65.56,0.0,3.59
2015,7,3,4,28.25,21.65,16.63,67.38,0.0,3.76
2015,7,3,5,28.7,21.95,16.92,66.81,0.0,4.32
2015,7,3,6,30.67,22.07,17.04,60.11,0.0,4.65
2015,7,3,7,33.82,20.99,15.94,47.13,0.06,5.67
2015,7,3,8,35.82,20.51,15.45,40.91,0.0,5.12
2015,7,3,9,37.35,20.35,15.31,37.28,0.0,4.52
2015,7,3,10,38.69,20.24,15.21,34.43,0.0,4.26
2015,7,3,11,39.75,20.06,15.06,32.19,0.0,4.35
2015,7,3,12,40.47,19.83,14.86,30.54,0.0,4.74
2015,7,3,13,40.92,19.57,14.63,29.33,0.0,5.2
2015,7,3,14,40.88,19.45,14.52,29.16,0.0,5.59
2015,7,3,15,40.41,19.37,14.46,29.76,0.0,5.83
2015,7,3,16,39.46,19.45,14.53,31.45,0.0,5.94
2015,7,3,17,37.96,19.76,14.83,34.8,0.0,5.43
2015,7,3,18,35.87,20.69,15.7,41.28,0.0,3.7
2015,7,3,19,34.51,20.98,15.98,45.31,0.0,3.42
2015,7,3,20,33.87,20.91,15.89,46.72,0.0,3.87
2015,7,3,21,33.25,20.9,15.88,48.36,0.0,4.37
2015,7,3,22,32.4,21.02,15.99,51.08,0.0,4.38
2015,7,3,23,31.79,21.15,16.14,53.36,0.0,4.29
2015,7,4,0,31.38,21.29,16.27,55.04,0.06,4.29
2015,7,4,1,31.06,21.41,16.39,56.44,0.06,4.52
2015,7,4,2,30.72,21.55,16.54,58.04,0.06,4.48
2015,7,4,3,30.37,21.64,16.65,59.59,0.0,4.22
2015,7,4,4,30.01,21.62,16.61,60.69,0.0,4.16
2015,7,4,5,30.22,21.48,16.48,59.51,0.0,4.71
2015,7,4,6,31.85,21.16,16.15,53.18,0.0,5.44
2015,7,4,7,34.67,20.3,15.3,43.05,0.0,6.44
2015,7,4,8,36.63,20.06,15.06,38.05,0.0,6.83
2015,7,4,9,37.91,20.14,15.15,35.7,0.0,7.01
2015,7,4,10,38.97,20.18,15.19,33.8,0.04,7.06
2015,7,4,11,39.81,20.06,15.09,32.08,0.01,6.96
2015,7,4,12,40.41,19.99,15.03,30.93,0.05,6.83
2015,7,4,13,40.67,19.86,14.92,30.26,0.02,6.76
2015,7,4,14,40.57,19.72,14.79,30.14,0.09,6.74
2015,7,4,15,39.9,19.66,14.74,31.12,0.16,6.7
2015,7,4,16,38.78,19.71,14.79,33.15,1.04,6.47
2015,7,4,17,37.54,20.11,15.16,36.33,1.06,5.62
2015,7,4,18,35.84,20.85,15.87,41.73,0.43,4.07
2015,7,4,19,34.56,21.37,16.4,46.29,2.02,3.58
2015,7,4,20,33.82,21.58,16.59,48.82,0.33,3.58
2015,7,4,21,33.31,21.55,16.56,50.15,0.13,3.53
2015,7,4,22,32.74,21.61,16.63,51.98,0.12,3.35
2015,7,4,23,32.22,21.7,16.72,53.79,0.16,3.22
2015,7,5,0,31.59,21.97,17.01,56.68,17.57,3.12
2015,7,5,1,30.79,22.43,17.52,61.05,17.75,3.1
2015,7,5,2,30.08,22.75,17.88,64.86,17.67,3.17
2015,7,5,3,29.51,22.8,17.93,67.2,3.02,3.27
2015,7,5,4,29.15,22.43,17.52,67.06,0.01,3.33
2015,7,5,5,29.55,21.87,16.92,63.32,0.0,4.12
2015,7,5,6,31.22,21.37,16.4,55.81,0.01,5.31
2015,7,5,7,34.22,20.58,15.63,44.96,0.29,6.18
2015,7,5,8,36.9,19.97,15.03,37.32,0.16,6.86
2015,7,5,9,38.7,19.71,14.78,33.29,1.06,6.45
2015,7,5,10,39.95,19.69,14.77,31.11,2.11,6.04
2015,7,5,11,40.66,19.81,14.89,30.18,2.65,5.81
2015,7,5,12,41.18,19.93,15.0,29.56,4.55,5.7
2015,7,5,13,41.18,19.91,15.0,29.54,8.19,5.65
2015,7,5,14,40.6,19.95,15.05,30.55,13.11,5.56
2015,7,5,15,39.84,20.17,15.25,32.22,13.66,5.41
2015,7,5,16,38.72,20.9,15.98,35.82,23.37,4.76
2015,7,5,17,36.63,23.63,18.96,47.52,50.53,3.11
2015,7,5,18,34.13,27.15,23.46,67.32,62.5,2.23
2015,7,5,19,33.21,27.79,24.33,73.49,20.03,1.94
2015,7,5,20,32.72,27.49,23.87,74.19,0.51,1.85
2015,7,5,21,31.98,26.59,22.59,73.3,0.68,2.07
2015,7,5,22,31.24,25.55,21.21,71.84,1.23,2.32
2015,7,5,23,30.63,24.89,20.36,71.44,5.06,2.4
2015,7,6,0,30.01,24.46,19.84,72.15,10.18,2.4
2015,7,6,1,29.35,24.04,19.35,73.1,13.54,2.48
2015,7,6,2,28.76,23.41,18.65,72.91,21.79,2.75
2015,7,6,3,28.32,22.9,18.07,72.48,18.72,3.4
2015,7,6,4,28.15,22.57,17.7,71.73,11.57,4.26
2015,7,6,5,28.74,22.52,17.63,69.08,4.06,5.17
2015,7,6,6,30.47,22.69,17.8,63.17,8.52,5.99
2015,7,6,7,32.34,23.01,18.14,57.91,96.28,6.04
2015,7,6,8,33.63,23.61,18.8,55.85,9.91,5.67
2015,7,6,9,35.18,23.59,18.76,51.16,14.01,4.88
2015,7,6,10,36.24,23.39,18.53,47.69,19.19,3.79
2015,7,6,11,36.61,23.13,18.26,46.04,24.79,2.87
2015,7,6,12,36.64,22.97,18.08,45.49,22.66,2.33
2015,7,6,13,36.53,22.8,17.91,45.31,18.91,2.1
2015,7,6,14,36.22,22.68,17.78,45.73,15.74,2.1
2015,7,6,15,35.72,22.63,17.73,46.85,14.91,2.21
2015,7,6,16,35.05,22.74,17.86,48.96,12.03,2.24
2015,7,6,17,34.15,23.36,18.55,53.44,14.19,1.94
2015,7,6,18,32.91,24.55,19.97,61.64,5.59,1.45
2015,7,6,19,32.1,25.49,21.13,68.25,2.48,1.0
2015,7,6,20,31.94,25.06,20.58,67.13,3.73,0.7
2015,7,6,21,31.84,24.62,20.07,65.88,5.38,0.59
2015,7,6,22,31.55,23.96,19.25,64.28,6.08,0.61
2015,7,6,23,31.1,23.82,19.07,65.34,7.87,0.55
2015,7,7,0,30.68,23.59,18.84,66.11,7.66,0.47
2015,7,7,1,30.17,23.15,18.43,66.59,4.98,0.49
2015,7,7,2,29.86,23.0,18.24,67.07,0.59,0.33
2015,7,7,3,29.68,22.9,18.15,67.42,0.13,0.03
2015,7,7,4,29.15,23.49,18.94,72.51,0.18,0.29
2015,7,7,5,29.35,23.14,18.31,69.35,0.2,0.62
2015,7,7,6,31.02,22.43,17.49,60.26,4.92,0.37
2015,7,7,7,32.93,22.11,17.14,53.04,3.28,0.87
2015,7,7,8,34.0,21.58,16.58,48.35,54.77,1.3
2015,7,7,9,34.21,21.93,16.94,48.83,41.0,1.28
2015,7,7,10,34.31,22.21,17.23,49.38,42.66,1.12
2015,7,7,11,34.64,22.43,17.49,49.18,35.03,0.97
2015,7,7,12,34.76,22.48,17.55,48.98,25.69,0.81
2015,7,7,13,34.56,22.37,17.44,49.18,13.69,0.72
2015,7,7,14,34.41,22.23,17.31,49.2,8.43,0.58
2015,7,7,15,34.33,22.12,17.19,49.06,13.05,0.57
2015,7,7,16,33.67,22.19,17.27,51.13,30.68,0.66
2015,7,7,17,32.94,22.68,17.78,54.83,12.59,0.63
2015,7,7,18,32.1,23.01,18.16,58.75,2.22,0.67
2015,7,7,19,31.17,24.49,19.88,67.77,1.6,0.76
2015,7,7,20,30.67,24.81,20.24,71.01,1.12,0.85
2015,7,7,21,30.45,24.27,19.58,69.63,0.7,0.76
2015,7,7,22,30.25,23.88,19.11,68.77,0.74,0.62
2015,7,7,23,30.08,23.59,18.78,68.24,1.32,0.57
2015,7,8,0,29.91,23.53,18.75,68.77,1.66,0.55
2015,7,8,1,29.72,23.27,18.45,68.4,1.3,0.54
2015,7,8,2,29.64,22.78,17.92,66.75,1.3,0.43
2015,7,8,3,29.43,22.61,17.78,67.03,0.81,0.13
2015,7,8,4,28.91,23.16,18.49,71.82,0.3,0.29
2015,7,8,5,28.95,22.62,17.71,68.69,0.12,0.73
2015,7,8,6,30.44,22.28,17.32,61.71,33.77,0.7
2015,7,8,7,31.51,22.17,17.18,57.62,48.06,0.67
2015,7,8,8,32.52,22.35,17.37,55.04,3.83,0.65
2015,7,8,9,33.57,22.32,17.33,51.79,3.32,0.67
2015,7,8,10,34.5,22.27,17.27,49.01,8.06,0.75
2015,7,8,11,35.29,22.19,17.2,46.71,15.14,0.85
2015,7,8,12,35.65,22.14,17.16,45.66,15.71,1.03
2015,7,8,13,35.5,22.0,17.01,45.62,9.13,1.31
2015,7,8,14,35.37,21.88,16.91,45.66,1.3,1.57
2015,7,8,15,35.29,21.85,16.88,45.75,0.05,1.68
2015,7,8,16,34.99,21.62,16.65,45.88,0.0,1.74
2015,7,8,17,34.29,21.94,16.98,48.63,0.0,1.63
2015,7,8,18,33.06,22.74,17.94,55.01,0.0,1.28
2015,7,8,19,32.26,23.57,18.87,60.52,0.0,1.04
2015,7,8,20,32.06,23.27,18.47,59.97,0.0,0.83
2015,7,8,21,31.81,23.4,18.67,61.52,0.0,0.66
2015,7,8,22,31.47,23.29,18.52,62.23,0.0,0.74
2015,7,8,23,30.93,23.15,18.29,63.36,0.0,0.85
2015,7,9,0,30.43,23.15,18.3,65.21,0.0,0.84
2015,7,9,1,30.07,22.98,18.1,65.83,0.01,0.74
2015,7,9,2,29.77,22.79,17.89,66.2,0.08,0.6
2015,7,9,3,29.46,22.71,17.79,67.02,0.16,0.51
2015,7,9,4,29.15,22.49,17.54,67.29,0.01,0.55
2015,7,9,5,29.47,22.83,17.91,67.46,0.25,0.61
2015,7,9,6,31.22,22.62,17.67,60.26,8.38,1.0
2015,7,9,7,32.32,22.48,17.5,56.1,8.74,1.23
2015,7,9,8,33.4,22.42,17.43,52.6,7.68,1.48
2015,7,9,9,34.4,22.38,17.39,49.64,4.49,1.85
2015,7,9,10,35.4,22.37,17.38,46.93,6.05,2.16
2015,7,9,11,36.08,22.29,17.3,44.98,7.02,2.46
2015,7,9,12,35.76,22.18,17.2,45.49,13.78,2.67
2015,7,9,13,35.19,22.22,17.24,47.03,7.72,2.79
2015,7,9,14,34.84,22.1,17.14,47.65,10.34,2.49
2015,7,9,15,34.62,22.1,17.14,48.2,7.37,1.92
2015,7,9,16,34.18,22.06,17.11,49.28,6.99,1.46
2015,7,9,17,33.62,22.26,17.33,51.45,3.91,1.12
2015,7,9,18,32.78,22.78,17.91,55.72,0.23,0.98
2015,7,9,19,32.09,23.93,19.25,62.23,0.0,0.82
2015,7,9,20,31.63,23.85,19.12,63.5,0.0,0.96
2015,7,9,21,30.81,23.88,19.14,66.66,0.0,1.42
2015,7,9,22,30.12,23.7,18.89,68.48,0.0,1.71
2015,7,9,23,29.56,23.24,18.36,68.75,0.0,1.94
2015,7,10,0,28.97,22.97,18.07,70.01,0.0,2.23
2015,7,10,1,28.45,22.82,17.91,71.5,0.01,2.57
